strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q97_win90,train,300,7,-0.08505801517955065,-0.09554262689546746,0.06628526857921957,-0.010484611715916803,26169126124.594574,True,78911318,5073922,195874316413.89697,183183882872.16202,12690433541.73495
adv_binance_q99_win10,train,30,7,0.030236575191214074,0.03316838467233397,-0.6532080063560068,0.0029318094811198944,27862521823.12693,True,83671692,313548,195874316413.89697,195037652761.88852,836663652.00843
adv_binance_q99_win10,train,120,7,-0.00946338082190134,-0.010619949740642908,0.2601485314766913,-0.0011565689187415674,27862521823.12693,True,83671692,313548,195874316413.89697,195037652761.88852,836663652.00843
adv_binance_q99_win10,train,300,7,-0.08505801517955065,-0.07387121621816682,-2.69285268405258,0.011186798961383831,27862521823.12693,True,83671692,313548,195874316413.89697,195037652761.88852,836663652.00843
adv_binance_q99_win120,train,30,7,0.030236575191214074,0.031693077976276046,-0.015263280434665186,0.0014565027850619722,27114091890.705395,True,81462860,2522380,195874316413.89697,189798643234.93777,6075673178.95918
adv_binance_q99_win120,train,120,7,-0.00946338082190134,-0.048320865734523155,1.2044099956260903,-0.038857484912621816,27114091890.705395,True,81462860,2522380,195874316413.89697,189798643234.93777,6075673178.95918
adv_binance_q99_win120,train,300,7,-0.08505801517955065,-0.05138003963708935,-1.1371281112135132,0.033677975542461304,27114091890.705395,True,81462860,2522380,195874316413.89697,189798643234.93777,6075673178.95918
adv_binance_q99_win20,train,30,7,0.030236575191214074,0.027882883931137678,0.34807583091625444,-0.002353691260076396,27776353303.23763,True,83422146,563094,195874316413.89697,194434473122.6634,1439843291.23358
adv_binance_q99_win20,train,120,7,-0.00946338082190134,-0.013758694252653247,0.5705698831379766,-0.004295313430751907,27776353303.23763,True,83422146,563094,195874316413.89697,194434473122.6634,1439843291.23358
adv_binance_q99_win20,train,300,7,-0.08505801517955065,-0.06936306972422682,-2.2044820308863886,0.015694945455323836,27776353303.23763,True,83422146,563094,195874316413.89697,194434473122.6634,1439843291.23358
adv_binance_q99_win30,train,30,7,0.030236575191214074,0.02761182369387504,0.2787991031562552,-0.0026247514973390326,27689650160.326653,True,83184099,801141,195874316413.89697,193827551122.28656,2046765291.61041
adv_binance_q99_win30,train,120,7,-0.00946338082190134,-0.009533029129019098,-0.0028677243175715076,-6.964830711775685e-05,27689650160.326653,True,83184099,801141,195874316413.89697,193827551122.28656,2046765291.61041
adv_binance_q99_win30,train,300,7,-0.08505801517955065,-0.047379311057007656,-3.65321064091981,0.037678704122543,27689650160.326653,True,83184099,801141,195874316413.89697,193827551122.28656,2046765291.61041
adv_binance_q99_win45,train,30,7,0.030236575191214074,0.027104926903449213,0.24962071721998916,-0.0031316482877648613,27588230795.28498,True,82871777,1113463,195874316413.89697,193117615566.99487,2756700846.90209
